custid,flag,t-5,t-4,t-3,t-2,t-1,t,t+1,t+2,t+3,t+4,t+5,t+6,t+7,t+8,t+9,t+10
11172,C,102,309,46,152.3333333,169.1111111,122.4814815,147.9753086,146.5226337,138.9931413,144.4970279,143.337601,142.2759234,143.3701841,142.9945695,142.8802257,143.0816597
14475,C,234,373,322,309.6666667,334.8888889,322.1851852,322.2469136,326.4403292,323.6241427,324.1037952,324.7227557,324.1502312,324.325594,324.3995269,324.291784,324.3389683
12156,C,95,286,454,278.3333333,339.4444444,357.2592593,325.0123457,340.5720165,340.9478738,335.5107453,339.0102119,338.4896103,337.6701892,338.3900038,338.1832678,338.0811536
14213,C,149,74,299,174,182.3333333,218.4444444,191.5925926,197.4567901,202.4979424,197.1824417,199.0457247,199.5753696,198.6011787,199.074091,199.0835464,198.9196054
11301,C,464,435,381,426.6666667,414.2222222,407.2962963,416.0617284,412.526749,411.9615912,413.5166895,412.6683432,412.7155413,412.966858,412.7835809,412.8219934,412.8574774
11446,C,128,133,247,169.3333333,183.1111111,199.8148148,184.0864198,189.0041152,190.9684499,188.0196616,189.3307423,189.4396179,188.9300073,189.2334558,189.201027,189.1214967
14359,C,25,301,66,130.6666667,165.8888889,120.8518519,139.1358025,141.9588477,133.9821674,138.3589392,138.0999848,136.8136971,137.7575403,137.5570741,137.3761038,137.5635728
11998,C,384,35,222,213.6666667,156.8888889,197.5185185,189.3580247,181.255144,189.3772291,186.6634659,185.7652797,187.2686582,186.5658013,186.5332464,186.7892353,186.6294277
13988,C,317,465,86,289.3333333,280.1111111,218.4814815,262.6419753,253.744856,244.9561043,253.7809785,250.8273129,249.8547986,251.4876967,250.7232694,250.6885882,250.9665181
14676,C,190,274,497,320.3333333,363.7777778,393.7037037,359.2716049,372.2510288,375.0754458,368.8660265,372.064167,372.0018798,370.9773578,371.6811349,371.5534575,371.4039834
11906,C,312,391,33,245.3333333,223.1111111,167.1481481,211.8641975,200.7078189,193.2400549,201.9373571,198.6284103,197.9352741,199.5003472,198.6880105,198.7078773,198.9654117
12616,C,178,136,176,163.3333333,158.4444444,165.9259259,162.5679012,162.3127572,163.6021948,162.8276177,162.9141899,163.1146675,162.9521584,162.9936719,163.0201659,162.9886654
14216,C,57,445,349,283.6666667,359.2222222,330.6296296,324.5061728,338.1193416,331.085048,331.2368541,333.4804146,331.9341056,332.2171248,332.5438816,332.231704,332.3309035
13896,C,168,60,359,195.6666667,204.8888889,253.1851852,217.9135802,225.3292181,232.1426612,225.1284865,227.5334553,228.268201,226.9767143,227.5927902,227.6125685,227.3940243
11525,C,407,168,135,236.6666667,179.8888889,183.8518519,200.1358025,187.9588477,190.648834,192.9144947,190.5073922,191.356907,191.5929313,191.1524101,191.3674161,191.3709192
14982,C,201,186,253,213.3333333,217.4444444,227.9259259,219.5679012,221.6460905,223.0466392,221.4202103,222.0376467,222.1681654,221.8753408,222.027051,222.0235191,221.9753036
13601,C,493,322,113,309.3333333,248.1111111,223.4814815,260.308642,243.9670782,242.5857339,248.953818,245.1688767,245.5694762,246.564057,245.76747,245.967001,246.0995093
12088,C,123,314,383,273.3333333,323.4444444,326.5925926,307.7901235,319.2757202,317.8861454,314.9839963,317.381954,316.7506986,316.3722163,316.8349563,316.6526237,316.6199321
12334,C,76,483,107,222,270.6666667,199.8888889,230.8518519,233.8024691,221.5144033,228.7229081,228.0132602,226.0835239,227.606564,227.2344494,226.9748457,227.271953
12432,C,311,440,274,341.6666667,351.8888889,322.5185185,338.691358,337.6995885,332.9698217,336.4535894,335.7076665,335.0436925,335.7349828,335.4954473,335.4247075,335.5517125
14104,C,354,396,122,290.6666667,269.5555556,227.4074074,262.5432099,253.1687243,247.7064472,254.4727938,251.7826551,251.320632,252.5253603,251.8762158,251.9074027,252.1029929
12114,C,59,324,269,217.3333333,270.1111111,252.1481481,246.5308642,256.2633745,251.6474623,251.480567,253.1304679,252.0861657,252.2324002,252.4830113,252.2671924,252.3275346
14675,C,195,188,369,250.6666667,269.2222222,296.2962963,272.0617284,279.1934156,282.5171468,277.9240969,279.8782198,280.1064878,279.3029349,279.7625475,279.7239901,279.5964908
11292,C,379,258,149,262,223,211.3333333,232.1111111,222.1481481,221.8641975,225.3744856,223.1289438,223.4558756,223.986435,223.5237515,223.655354,223.7218468
12813,C,342,253,246,280.3333333,259.7777778,262.037037,267.382716,263.0658436,264.1618656,264.8701417,264.032617,264.3548748,264.4192112,264.268901,264.3476623,264.3452581
13833,C,237,461,251,316.3333333,342.7777778,303.3703704,320.8271605,322.3251029,315.5075446,319.5532693,319.1286389,318.0631509,318.9150197,318.7022699,318.5601468,318.7258121
13668,C,496,415,257,389.3333333,353.7777778,333.3703704,358.8271605,348.6584362,346.951989,351.4791952,349.0298735,349.1536859,349.8875849,349.3570481,349.4661063,349.5702464
11878,C,143,103,89,111.6666667,101.2222222,100.6296296,104.5061728,102.1193416,102.4183813,103.0146319,102.5174516,102.650155,102.7274128,102.6316731,102.669747,102.6762776
14186,C,497,305,156,319.3333333,260.1111111,245.1481481,274.8641975,260.0411523,260.0178326,264.9743941,261.677793,262.2233399,262.958509,262.2865473,262.4894654,262.5781739
13655,C,219,300,117,212,209.6666667,179.5555556,200.4074074,196.5432099,192.1687243,196.3731139,195.0283493,194.5233958,195.3082863,194.9533438,194.928342,195.0633241
14020,C,42,122,286,150,186,207.3333333,181.1111111,191.4814815,193.308642,188.6337449,191.1412894,191.0278921,190.2676421,190.8122746,190.7026029,190.5941732
11230,C,495,423,493,470.3333333,462.1111111,475.1481481,469.1975309,468.81893,471.0548697,469.6904435,469.8547478,470.2000203,469.9150705,469.9899462,470.0350124,469.9800097
14498,C,219,55,500,258,271,343,290.6666667,301.5555556,311.7407407,301.3209877,304.872428,305.9780521,304.0571559,304.969212,305.0014734,304.6759471
12683,C,15,129,219,121,156.3333333,165.4444444,147.5925926,156.4567901,156.4979424,153.515775,155.4901692,155.1679622,154.7246355,155.127589,155.0067289,154.9529844
12289,C,161,72,408,213.6666667,231.2222222,284.2962963,243.0617284,252.8600823,260.0727023,251.998171,254.9769852,255.6826195,254.2192586,254.9596211,254.9538331,254.7109043
11530,C,388,59,466,304.3333333,276.4444444,348.9259259,309.9012346,311.7572016,323.5281207,315.0621856,316.7825027,318.457603,316.7674304,317.3358454,317.5202929,317.2078562
12533,C,281,330,468,359.6666667,385.8888889,404.5185185,383.3580247,391.255144,393.0438957,389.2190215,391.1726871,391.1452014,390.5123033,390.9433973,390.8669674,390.7742227
13601,C,165,11,154,110,91.66666667,118.5555556,106.7407407,105.654321,110.3168724,107.5706447,107.8472794,108.5782655,107.9987299,108.1414249,108.2394734,108.1265427
14434,C,76,325,147,182.6666667,218.2222222,182.6296296,194.5061728,198.4526749,191.8628258,194.9405578,195.0853528,193.9629122,194.6629409,194.570402,194.3987517,194.5440315
11186,C,75,265,418,252.6666667,311.8888889,327.5185185,297.3580247,312.255144,312.3772291,307.3301326,310.6541686,310.1205101,309.3682704,310.0476497,309.8454767,309.7537989
14052,C,429,244,442,371.6666667,352.5555556,388.7407407,370.9876543,370.7613169,376.829904,372.8596251,373.4836153,374.3910481,373.5780962,373.8175865,373.9289103,373.7748643
11587,C,217,51,439,235.6666667,241.8888889,305.5185185,261.0246914,269.4773663,278.6735254,269.7251943,272.625362,273.6746939,272.0084167,272.7694909,272.8175338,272.5318138
14845,C,263,414,43,240,232.3333333,171.7777778,214.7037037,206.2716049,197.5843621,206.1865569,203.347508,202.372809,203.968958,203.2297583,203.1905084,203.4630749
13573,C,330,405,78,271,251.3333333,200.1111111,240.8148148,230.7530864,223.8930041,231.8203018,228.8221308,228.1784789,229.6069705,228.8691934,228.8848809,229.1203483
14963,C,411,11,461,294.3333333,255.4444444,336.9259259,295.5679012,295.9794239,309.4910837,300.3461363,301.9388813,303.9253671,302.0701282,302.6447922,302.8800958,302.5316721
14351,C,268,182,235,228.3333333,215.1111111,226.1481481,223.1975309,221.4855967,223.6104252,222.7645176,222.6201799,222.9983742,222.7943572,222.8043038,222.8656784,222.8214465
11378,C,473,29,464,322,271.6666667,352.5555556,315.4074074,313.2098765,327.0576132,318.558299,319.6085963,321.7415028,319.969466,320.439855,320.7169413,320.3754208
12980,C,92,58,444,198,233.3333333,291.7777778,241.037037,255.382716,262.7325103,253.0507545,257.0553269,257.6128639,255.9063151,256.8581686,256.7924492,256.5189776
12568,C,153,412,151,238.6666667,267.2222222,218.962963,241.617284,242.600823,234.39369,239.5372657,238.8439262,237.5916273,238.6576064,238.3643866,238.2045401,238.4088444
12736,C,46,258,473,259,330,354,314.3333333,332.7777778,333.7037037,326.9382716,331.1399177,330.5939643,329.5573845,330.4304222,330.1939237,330.0605768
14853,C,499,430,360,429.6666667,406.5555556,398.7407407,411.654321,405.6502058,405.3484225,407.5509831,406.1832038,406.3608698,406.6983522,406.4141419,406.4911213,406.5345385
12089,C,337,401,115,284.3333333,266.7777778,222.037037,257.7160494,248.8436214,242.8655693,249.8084134,247.1725347,246.6155058,247.8654846,247.2178417,247.232944,247.4387568
11726,C,281,331,465,359,385,403,382.3333333,390.1111111,391.8148148,388.0864198,390.0041152,389.9684499,389.352995,389.7751867,389.6988772,389.6090196
13489,C,266,462,32,253.3333333,249.1111111,178.1481481,226.8641975,218.0411523,207.6844993,217.5299497,214.4185338,213.2109943,215.0531592,214.2275624,214.1639053,214.4815423
14564,C,61,384,104,183,223.6666667,170.2222222,192.2962963,195.3950617,185.9711934,191.2208505,190.8623685,189.3514708,190.4782299,190.2306898,190.0201302,190.2430166
11718,C,187,31,483,233.6666667,249.2222222,321.962963,268.2839506,279.8230453,290.0233196,279.3767718,283.0743789,284.1581568,282.2031025,283.1452127,283.168824,282.8390464
14931,C,49,352,413,271.3333333,345.4444444,343.2592593,320.0123457,336.2386831,333.170096,329.8070416,333.0719403,332.0163593,331.6317804,332.2400266,331.9627221,331.944843
11653,C,345,355,283,327.6666667,321.8888889,310.8518519,320.1358025,317.6255144,316.2043896,317.9885688,317.2728243,317.1552609,317.472218,317.300101,317.3091933,317.3605041
11032,C,220,161,144,175,160,159.6666667,164.8888889,161.5185185,162.0246914,162.8106996,162.1179698,162.3177869,162.4154854,162.2837474,162.3390066,162.3460798
13328,C,142,371,218,243.6666667,277.5555556,246.4074074,255.8765432,259.9465021,254.0768176,256.6332876,256.8855357,255.8652136,256.4613457,256.4040317,256.2435303,256.3696359
14736,C,479,78,124,227,143,164.6666667,178.2222222,161.962963,168.2839506,169.4897119,166.5788752,168.1175126,168.0620332,167.5861403,167.9218954,167.8566896
13395,C,496,299,337,377.3333333,337.7777778,350.7037037,355.2716049,347.9176955,351.297668,351.4956561,350.2370066,351.0101102,350.9142577,350.7204582,350.8816087,350.8387748
12343,C,424,481,239,381.3333333,367.1111111,329.1481481,359.1975309,351.81893,346.7215364,352.5793324,350.3732663,349.8913783,350.9479923,350.4042123,350.4145277,350.5889108
12751,C,34,441,399,291.3333333,377.1111111,355.8148148,341.4197531,358.1152263,351.7832647,350.4394147,353.4459686,351.8895494,351.9249776,352.4201652,352.0782307,352.1411245
13742,C,403,488,354,415,419,396,410,408.3333333,404.7777778,407.7037037,406.9382716,406.473251,407.0384088,406.8166438,406.7761012,406.8770513
12938,C,120,89,249,152.6666667,163.5555556,188.4074074,168.2098765,173.3909465,176.6694102,172.7567444,174.272367,174.5661739,173.8650951,174.2345453,174.2219381,174.1071928
11762,C,361,451,284,365.3333333,366.7777778,338.7037037,356.9382716,354.1399177,349.9272977,353.6684957,352.5785703,352.0581212,352.7683957,352.4683624,352.4316265,352.5561282
13969,C,65,157,206,142.6666667,168.5555556,172.4074074,161.2098765,167.3909465,167.0027435,165.2011888,166.5316263,166.2451862,165.9926671,166.2564932,166.1647822,166.1379808
14853,C,110,442,329,293.6666667,354.8888889,325.8518519,324.8024691,335.18107,328.611797,329.5317787,331.1082152,329.750597,330.130197,330.3296697,330.0701545,330.1766737
12097,C,102,283,439,274.6666667,332.2222222,348.6296296,318.5061728,333.1193416,333.4183813,328.3479652,331.6285627,331.1316364,330.3693881,331.0431958,330.8480734,330.7535524
14662,C,410,107,277,264.6666667,216.2222222,252.6296296,244.5061728,237.7860082,244.9739369,242.4220393,241.7273282,243.0411015,242.396823,242.3884175,242.6087807,242.4646737
12249,C,294,328,454,358.6666667,380.2222222,397.6296296,378.8395062,385.563786,387.3443073,383.9158665,385.6079866,385.6227201,385.0488577,385.4265215,385.3660331,385.2804708
14488,C,178,303,46,175.6666667,174.8888889,132.1851852,160.9135802,155.9958848,149.6982167,155.5358939,153.7433318,152.9924808,154.0905688,153.6087938,153.5639478,153.7544368
12985,C,137,154,228,173,185,195.3333333,184.4444444,188.2592593,189.345679,187.3497942,188.3182442,188.3379058,188.0019814,188.2193771,188.1864214,188.1359267
14752,C,225,454,350,343,382.3333333,358.4444444,361.2592593,367.345679,362.3497942,363.6515775,364.4490169,363.4834629,363.8613524,363.9312774,363.7586976,363.8504425
13717,C,237,405,436,359.3333333,400.1111111,398.4814815,385.9753086,394.8559671,393.1042524,391.3118427,393.0906874,392.5022608,392.301597,392.6315151,392.4784576,392.4705232
13578,C,56,36,465,185.6666667,228.8888889,293.1851852,235.9135802,252.6625514,260.5871056,249.7210791,254.3235787,254.8772545,252.9739708,254.058268,253.9698311,253.6673566
12999,C,357,471,391,406.3333333,422.7777778,406.7037037,411.9382716,413.8065844,410.8161866,412.1870142,412.2699284,411.7577097,412.0715507,412.0330629,411.9541078,412.0195738
12437,C,61,162,340,187.6666667,229.8888889,252.5185185,223.3580247,235.255144,237.0438957,231.8856882,234.7282426,234.5526089,233.7221799,234.3343438,234.2030442,234.0865226
11944,C,236,312,142,230,228,200,219.3333333,215.7777778,211.7037037,215.6049383,214.3621399,213.8902606,214.6191129,214.2905045,214.266626,214.3920812
14296,C,294,489,198,327,338,287.6666667,317.5555556,314.4074074,306.5432099,312.8353909,311.2620027,310.2135345,311.4369761,310.9708378,310.8737828,311.0938655
12322,C,416,223,257,298.6666667,259.5555556,271.7407407,276.654321,269.3168724,272.5706447,272.8472794,271.5782655,272.3320632,272.252536,272.0542882,272.2129625,272.1732623
12042,C,443,248,264,318.3333333,276.7777778,286.3703704,293.8271605,285.6584362,288.6186557,289.3680841,287.8817253,288.6228217,288.6242104,288.3762525,288.5410949,288.5138526
12500,C,407,244,212,287.6666667,247.8888889,249.1851852,261.5802469,252.8847737,254.5500686,256.3383631,254.5910684,255.1598334,255.3630883,255.0379967,255.1869728,255.1960193
14138,C,89,396,191,225.3333333,270.7777778,229.037037,241.7160494,247.1769547,239.3100137,242.7343393,243.0737692,241.7060407,242.5047164,242.4281755,242.2129775,242.3819565
13169,C,357,457,488,434,459.6666667,460.5555556,451.4074074,457.2098765,456.3909465,455.0027435,456.2011888,455.8649596,455.6896306,455.918593,455.8243944,455.8108727
14264,C,436,174,24,211.3333333,136.4444444,123.9259259,157.2345679,139.2016461,140.1207133,145.5189758,141.6137784,142.4178225,143.1835255,142.4050421,142.6687967,142.7524548
13243,C,127,489,272,296,352.3333333,306.7777778,318.3703704,325.8271605,316.9917695,320.3964335,321.0717878,319.4866636,320.318295,320.2922488,320.0324025,320.2143154
13475,C,140,405,294,279.6666667,326.2222222,299.962963,301.9506173,309.3786008,303.7640604,305.0310928,306.057918,304.9510237,305.3466782,305.4518733,305.2498584,305.34947
12535,C,140,127,276,181,194.6666667,217.2222222,197.6296296,203.1728395,206.0082305,202.2702332,203.8171011,204.0318549,203.373063,203.740673,203.715197,203.6096443
14055,C,256,406,458,373.3333333,412.4444444,414.5925926,400.1234568,409.0534979,407.9231824,405.7000457,407.5589087,407.0607123,406.7732222,407.1309477,406.9882941,406.9641547
12668,C,76,113,466,218.3333333,265.7777778,316.7037037,266.9382716,283.1399177,288.9272977,279.6684957,283.9119037,284.1692323,282.5832106,283.5547822,283.4357417,283.1912448
13505,C,129,464,103,232,266.3333333,200.4444444,232.9259259,233.2345679,222.2016461,229.4540466,228.2967535,226.6508154,228.1338719,227.6938136,227.4928336,227.7735064
12763,C,111,308,291,236.6666667,278.5555556,268.7407407,261.3209877,269.5390947,266.5336077,265.7978967,267.2901997,266.540568,266.5428881,266.7912186,266.6248916,266.6529994
11984,C,206,136,21,121,92.66666667,78.22222222,97.2962963,89.39506173,88.30452675,91.66529492,89.78829447,89.91937205,90.45765381,90.05510678,90.14404421,90.21893493
11058,C,97,23,270,130,141,180.3333333,150.4444444,157.2592593,162.6790123,156.7942387,158.9108368,159.4613626,158.3888127,158.9203373,158.9235042,158.7442181
12238,C,155,430,333,306,356.3333333,331.7777778,331.3703704,339.8271605,334.3251029,335.1742112,336.4421582,335.3138241,335.6433979,335.7997934,335.5856718,335.6762877
11499,C,273,256,127,218.6666667,200.5555556,182.0740741,200.4320988,194.3539095,192.2866941,195.6909008,194.1105014,194.0293654,194.6102559,194.2500409,194.2965541,194.385617
13707,C,334,137,445,305.3333333,295.7777778,348.7037037,316.6049383,320.3621399,328.5569273,321.8413352,323.5868008,324.6616878,323.3632746,323.8705877,323.9651833,323.7330152
11932,C,227,125,16,122.6666667,87.88888889,75.51851852,95.35802469,86.25514403,85.71056241,89.10791038,87.02453894,87.28100391,87.80448441,87.37000909,87.4851658,87.55321977
11622,C,429,403,380,404,395.6666667,393.2222222,397.6296296,395.5061728,395.4526749,396.1961591,395.7183356,395.7890565,395.9011838,395.8028586,395.831033,395.8450251
13762,C,152,109,355,205.3333333,223.1111111,261.1481481,229.8641975,238.0411523,243.0178326,236.9743941,239.3444597,239.7788955,238.6992498,239.2742017,239.2507823,239.0747446
13166,C,251,19,445,238.3333333,234.1111111,305.8148148,259.4197531,266.4485597,277.2277092,267.698674,270.4583143,271.7948992,269.9839625,270.7457253,270.841529,270.5237389
